playerID,yearID,B_G,B_AB,B_R,B_H,B_2B,B_3B,B_HR,B_RBI,B_SB,B_CS,B_BB,B_SO,B_IBB,B_HBP,P_W,P_L,P_G,P_GS,P_CG,P_SHO,P_SV,P_IPOuts,P_H,P_ER,P_HR,P_BB,P_SO,P_BAOpp,P_ERA,P_IBB,P_WP,P_HBP,P_BK,P_BFP,P_GF,P_R,Classification
aaronha01,1982,3298,12364,2174,3771,624,98,755,2297,240,73,1402,1383,293,32,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
abbotji01,2005,263,21,0,2,0,0,0,3,0,0,0,10,0,0,87,108,263,254,31,6,0,5022,1779,791,154,620,888,0.21545454545454545,4.496363683180376,30,53,32,11,7211,5,880,0
adamsba01,1937,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1938,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1939,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1942,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1945,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1946,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1947,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1948,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1949,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1950,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1951,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1952,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1953,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1954,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsba01,1955,482,1019,79,216,31,15,3,75,1,1,53,177,0,1,194,140,482,355,206,44,15,8986,2841,917,68,430,1036,0.2710526315789473,3.7336842009895728,0,26,47,2,11947,89,1129,0
adamsbo03,1966,1281,4019,591,1082,188,49,37,303,67,30,414,447,1,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
adamssp01,1958,1424,5557,844,1588,249,48,9,394,154,50,453,223,0,28,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
adamssp01,1960,1424,5557,844,1588,249,48,9,394,154,50,453,223,0,28,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ageeto01,1979,1129,3912,558,999,170,27,130,433,167,81,342,918,26,34,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
aguilri01,2006,737,139,12,28,3,0,3,11,0,0,6,37,0,0,86,81,732,89,10,0,318,3874,1233,512,138,351,1030,0.20321052631578948,3.496315755342182,42,53,36,10,5391,557,568,0
akerja01,1980,496,92,3,7,2,0,0,4,0,0,1,51,0,1,47,45,495,0,0,0,123,2238,679,272,64,274,404,0.25,3.854285682950701,68,13,40,0,3144,321,312,0
alexado01,1995,562,265,19,44,8,0,0,17,0,0,9,77,0,1,194,174,561,464,98,18,3,10103,3376,1406,324,978,1528,0.2565217391304348,3.8547826124274214,60,74,53,10,14162,56,1541,0
alexape01,1936,703,1810,154,378,60,13,11,163,3,5,77,276,0,2,373,208,696,599,437,90,32,15570,4868,1476,164,951,2198,0.2538095238095238,2.9723809900737943,0,39,70,1,20928,80,1851,0
alexape01,1937,703,1810,154,378,60,13,11,163,3,5,77,276,0,2,373,208,696,599,437,90,32,15570,4868,1476,164,951,2198,0.2538095238095238,2.9723809900737943,0,39,70,1,20928,80,1851,0
alexape01,1938,703,1810,154,378,60,13,11,163,3,5,77,276,0,2,373,208,696,599,437,90,32,15570,4868,1476,164,951,2198,0.2538095238095238,2.9723809900737943,0,39,70,1,20928,80,1851,1
allenbe01,1979,1139,3404,357,815,140,21,73,351,13,16,370,424,52,8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1983,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1985,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1986,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1987,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1988,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1989,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1990,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1991,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1992,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1993,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1994,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1995,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1996,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allendi01,1997,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allenjo02,1955,365,716,82,124,12,3,4,64,1,0,33,155,0,0,142,75,352,241,109,17,18,5851,1849,813,104,738,1070,0.24466666666666667,3.765333350499471,0,68,38,5,8292,68,924,0
alleyge01,1979,1195,3927,442,999,140,44,55,342,63,30,300,622,62,27,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
allisdo01,1936,318,1407,236,381,43,10,2,140,5,2,22,40,0,0,0,0,1,0,0,0,0,15,11,1,0,1,0,0.44,1.7999999523162842,0,0,0,0,26,1,5,0
alomaro01,2010,2379,9073,1508,2724,504,80,210,1134,474,114,1032,1140,62,50,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
alomaro01,2011,2379,9073,1508,2724,504,80,210,1134,474,114,1032,1140,62,50,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
alomasa02,2013,1377,4530,520,1236,249,10,112,588,25,24,212,499,15,41,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
aloufe01,1980,2082,7339,985,2101,359,49,206,852,107,67,423,706,67,57,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
alouje01,1985,1380,4345,448,1216,170,26,32,377,31,46,138,267,32,30,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
alouma01,1980,1667,5789,780,1777,236,50,31,427,156,80,311,377,38,36,0,0,1,0,0,0,0,6,3,0,0,1,3,0.33,0,0,0,0,0,10,1,0,0
aloumo01,2014,1942,7037,1109,2134,421,39,332,1287,106,37,737,894,91,48,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
alstowa01,1983,1,1,0,0,0,0,0,0,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
altroni01,1937,230,550,52,97,9,1,2,27,5,1,29,0,0,11,83,75,218,161,128,16,7,4542,1455,445,17,272,425,0.3611111111111111,4.182222214010027,0,31,22,1,3433,46,604,0
altroni01,1938,230,550,52,97,9,1,2,27,5,1,29,0,0,11,83,75,218,161,128,16,7,4542,1455,445,17,272,425,0.3611111111111111,4.182222214010027,0,31,22,1,3433,46,604,0
altroni01,1939,230,550,52,97,9,1,2,27,5,1,29,0,0,11,83,75,218,161,128,16,7,4542,1455,445,17,272,425,0.3611111111111111,4.182222214010027,0,31,22,1,3433,46,604,0
altroni01,1953,230,550,52,97,9,1,2,27,5,1,29,0,0,11,83,75,218,161,128,16,7,4542,1455,445,17,272,425,0.3611111111111111,4.182222214010027,0,31,22,1,3433,46,604,0
altroni01,1954,230,550,52,97,9,1,2,27,5,1,29,0,0,11,83,75,218,161,128,16,7,4542,1455,445,17,272,425,0.3611111111111111,4.182222214010027,0,31,22,1,3433,46,604,0
altroni01,1956,230,550,52,97,9,1,2,27,5,1,29,0,0,11,83,75,218,161,128,16,7,4542,1455,445,17,272,425,0.3611111111111111,4.182222214010027,0,31,22,1,3433,46,604,0
altroni01,1958,230,550,52,97,9,1,2,27,5,1,29,0,0,11,83,75,218,161,128,16,7,4542,1455,445,17,272,425,0.3611111111111111,4.182222214010027,0,31,22,1,3433,46,604,0
altroni01,1960,230,550,52,97,9,1,2,27,5,1,29,0,0,11,83,75,218,161,128,16,7,4542,1455,445,17,272,425,0.3611111111111111,4.182222214010027,0,31,22,1,3433,46,604,0
anderbr01,2008,1834,6499,1062,1661,338,67,210,761,315,100,960,1190,59,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
anderga01,2016,2228,8640,1084,2529,522,36,287,1365,80,47,429,1224,104,8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
andersp01,2000,152,477,42,104,9,3,0,34,6,9,42,53,1,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
ansonca01,1936,2523,10277,1996,3418,581,142,97,2076,276,16,983,302,0,32,0,1,3,0,0,0,1,12,4,2,2,2,1,0.22999999999999998,9,0,0,0,0,21,3,5,0
ansonca01,1939,2523,10277,1996,3418,581,142,97,2076,276,16,983,302,0,32,0,1,3,0,0,0,1,12,4,2,2,2,1,0.22999999999999998,9,0,0,0,0,21,3,5,1
aparilu01,1979,2601,10230,1335,2677,394,92,83,791,506,136,736,742,22,27,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
aparilu01,1980,2601,10230,1335,2677,394,92,83,791,506,136,736,742,22,27,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
aparilu01,1981,2601,10230,1335,2677,394,92,83,791,506,136,736,742,22,27,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
aparilu01,1982,2601,10230,1335,2677,394,92,83,791,506,136,736,742,22,27,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
aparilu01,1983,2601,10230,1335,2677,394,92,83,791,506,136,736,742,22,27,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
aparilu01,1984,2601,10230,1335,2677,394,92,83,791,506,136,736,742,22,27,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
appieke01,2010,414,83,4,8,0,0,0,4,0,0,1,39,0,1,169,137,414,402,34,12,0,7786,2425,1078,232,933,1994,0.21166666666666664,4.940000043974982,51,106,79,7,10958,2,1168,0
applilu01,1953,2422,8856,1319,2749,440,102,45,1116,179,108,1302,528,0,11,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
applilu01,1955,2422,8856,1319,2749,440,102,45,1116,179,108,1302,528,0,11,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
applilu01,1956,2422,8856,1319,2749,440,102,45,1116,179,108,1302,528,0,11,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
applilu01,1958,2422,8856,1319,2749,440,102,45,1116,179,108,1302,528,0,11,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
applilu01,1960,2422,8856,1319,2749,440,102,45,1116,179,108,1302,528,0,11,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
applilu01,1962,2422,8856,1319,2749,440,102,45,1116,179,108,1302,528,0,11,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
applilu01,1964,2422,8856,1319,2749,440,102,45,1116,179,108,1302,528,0,11,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
archeji01,1937,847,2646,246,660,106,34,16,296,36,6,124,241,0,19,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
archeji01,1938,847,2646,246,660,106,34,16,296,36,6,124,241,0,19,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
archeji01,1939,847,2646,246,660,106,34,16,296,36,6,124,241,0,19,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1968,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1969,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1970,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1971,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1972,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1973,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1974,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1975,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1976,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1977,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1978,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1979,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1980,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1981,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1982,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ashburi01,1995,2189,8365,1322,2574,317,109,29,586,234,92,1198,571,25,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
aurilri01,2015,1652,5721,745,1576,301,22,186,756,23,18,450,861,22,24,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
ausmubr01,2016,1971,6279,718,1579,270,34,80,607,102,53,634,1034,69,69,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
austiji01,1958,1580,5388,661,1328,174,76,13,390,244,43,592,363,0,44,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
averiea01,1949,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
averiea01,1952,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
averiea01,1955,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
averiea01,1956,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
averiea01,1958,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
averiea01,1960,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
averiea01,1962,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
averiea01,1975,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
baergca01,2011,1630,5439,731,1583,279,17,134,774,59,24,291,580,41,73,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
bagweje01,2011,2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
bagweje01,2012,2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
bagweje01,2013,2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
bagweje01,2014,2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
bagweje01,2015,2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
bagweje01,2016,2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
bagweje01,2017,2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
bahnsst01,1988,575,479,22,56,8,2,1,19,0,0,19,225,0,1,146,149,574,327,73,16,20,7587,2440,1013,223,924,1359,0.24736842105263154,3.815789429764999,59,89,34,3,10701,90,1127,0
bailebo01,1984,1931,6082,772,1564,234,43,189,773,85,83,852,1126,67,17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
bailobo01,1991,955,2937,339,775,107,23,9,222,90,36,187,164,10,20,0,0,3,0,0,0,0,7,4,2,0,1,0,0.36,7.710000038146973,0,0,0,0,12,2,2,0
baineha01,2007,2830,9908,1299,2866,488,49,384,1628,34,34,1062,1441,187,14,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
baineha01,2008,2830,9908,1299,2866,488,49,384,1628,34,34,1062,1441,187,14,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
baineha01,2009,2830,9908,1299,2866,488,49,384,1628,34,34,1062,1441,187,14,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
baineha01,2010,2830,9908,1299,2866,488,49,384,1628,34,34,1062,1441,187,14,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
baineha01,2011,2830,9908,1299,2866,488,49,384,1628,34,34,1062,1441,187,14,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
bakerdu01,1992,2039,7117,964,1981,320,23,242,1013,137,73,762,926,52,30,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
bakerfr01,1936,1575,5984,887,1838,315,103,96,987,235,28,473,182,0,50,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
bakerfr01,1937,1575,5984,887,1838,315,103,96,987,235,28,473,182,0,50,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0
